delivery_from,english_wind_generated,scottish_wind_generated,total_wind_generated
2020-05-28 15:30:00+00:00,1496.058,225.55,1721.608
2020-05-28 16:00:00+00:00,1664.4,167.222,1831.622
2020-05-28 16:30:00+00:00,1724.226,141.168,1865.394
2020-05-28 17:00:00+00:00,1825.44,122.366,1947.806
2020-05-28 17:30:00+00:00,2054.862,113.032,2167.894
2020-05-28 18:00:00+00:00,2165.534,109.234,2274.768
2020-05-28 18:30:00+00:00,2290.782,110.882,2401.664
2020-05-28 19:00:00+00:00,2324.092,101.616,2425.708
2020-05-28 19:30:00+00:00,2263.88,123.376,2387.256
2020-05-28 20:00:00+00:00,2346.722,169.256,2515.978
2020-05-28 20:30:00+00:00,2353.708,215.588,2569.296
2020-05-28 21:00:00+00:00,2292.994,243.278,2536.272
2020-05-28 21:30:00+00:00,2214.064,274.642,2488.706
2020-05-28 22:00:00+00:00,2232.356,292.046,2524.402
2020-05-28 22:30:00+00:00,2217.496,318.7,2536.196
2020-05-28 23:00:00+00:00,2182.268,372.388,2554.656
2020-05-28 23:30:00+00:00,2191.956,431.226,2623.182
2020-05-29 00:00:00+00:00,2118.774,455.452,2574.226
2020-05-29 00:30:00+00:00,2232.636,490.008,2722.644
2020-05-29 01:00:00+00:00,2284.1,498.636,2782.736
2020-05-29 01:30:00+00:00,2308.652,503.636,2812.288
2020-05-29 02:00:00+00:00,2393.116,492.524,2885.64
2020-05-29 02:30:00+00:00,2258.144,543.844,2801.988
2020-05-29 03:00:00+00:00,2150.434,648.036,2798.47
2020-05-29 03:30:00+00:00,2043.152,717.322,2760.474
2020-05-29 04:00:00+00:00,2020.57,779.356,2799.926
2020-05-29 04:30:00+00:00,1888.808,818.656,2707.464
2020-05-29 05:00:00+00:00,1740.42,800.438,2540.858
2020-05-29 05:30:00+00:00,1620.724,689.964,2310.688
2020-05-29 06:00:00+00:00,1519.106,588.34,2107.446
2020-05-29 06:30:00+00:00,1479.098,558.746,2037.844
2020-05-29 07:00:00+00:00,1508.916,538.504,2047.42
2020-05-29 07:30:00+00:00,1467.678,505.082,1972.76
2020-05-29 08:00:00+00:00,1394.248,516.57,1910.818
2020-05-29 08:30:00+00:00,1412.792,569.876,1982.668
2020-05-29 09:00:00+00:00,1392.8,630.832,2023.632
2020-05-29 09:30:00+00:00,1494.398,714.096,2208.494
2020-05-29 10:00:00+00:00,1576.024,844.916,2420.94
2020-05-29 10:30:00+00:00,1602.992,945.698,2548.69
2020-05-29 11:00:00+00:00,1670.18,1076.174,2746.354
2020-05-29 11:30:00+00:00,1751.614,1183.778,2935.392
2020-05-29 12:00:00+00:00,1695.476,1269.524,2965
2020-05-29 12:30:00+00:00,1625.528,1339.546,2965.074
2020-05-29 13:00:00+00:00,1588.14,1381.95,2970.09
2020-05-29 13:30:00+00:00,1676.618,1365.386,3042.004
2020-05-29 14:00:00+00:00,1695.606,1337.616,3033.222
2020-05-29 14:30:00+00:00,1662.942,1332.544,2995.486
2020-05-29 15:00:00+00:00,1689.006,1375.25,3064.256
2020-05-29 15:30:00+00:00,1751.472,1392.904,3144.376
2020-05-29 16:00:00+00:00,1794.442,1448.158,3242.6
2020-05-29 16:30:00+00:00,1820.382,1413.95,3234.332
2020-05-29 17:00:00+00:00,1851.352,1312.876,3164.228
2020-05-29 17:30:00+00:00,1874.158,1125.076,2999.234
2020-05-29 18:00:00+00:00,1859.062,1014.722,2873.784
2020-05-29 18:30:00+00:00,1836.632,936.614,2773.246
2020-05-29 19:00:00+00:00,1785.934,858.034,2643.968
2020-05-29 19:30:00+00:00,1800.792,790.5,2591.292
2020-05-29 20:00:00+00:00,2072.018,823.262,2895.28
2020-05-29 20:30:00+00:00,2425.332,868.616,3293.948
2020-05-29 21:00:00+00:00,2754.852,892.236,3647.088
2020-05-29 21:30:00+00:00,3104.082,936.028,4040.11
2020-05-29 22:00:00+00:00,3391.086,982.828,4373.914
2020-05-29 22:30:00+00:00,3520.466,921.166,4441.632
2020-05-29 23:00:00+00:00,3505.19,935.816,4441.006
2020-05-29 23:30:00+00:00,3348.384,1024.194,4372.578
2020-05-30 00:00:00+00:00,3166.074,1107.766,4273.84
2020-05-30 00:30:00+00:00,3019.644,1103.478,4123.122
2020-05-30 01:00:00+00:00,2949.554,1019.976,3969.53
2020-05-30 01:30:00+00:00,2995.606,960.416,3956.022
2020-05-30 02:00:00+00:00,2942.97,936.904,3879.874
2020-05-30 02:30:00+00:00,2829.128,905.566,3734.694
2020-05-30 03:00:00+00:00,2778.054,866.808,3644.862
2020-05-30 03:30:00+00:00,2783.214,804.11,3587.324
2020-05-30 04:00:00+00:00,2801.584,800.588,3602.172
2020-05-30 04:30:00+00:00,2740.878,825.878,3566.756
2020-05-30 05:00:00+00:00,2788.078,835.612,3623.69
2020-05-30 05:30:00+00:00,2882.852,796.792,3679.644
2020-05-30 06:00:00+00:00,2864.788,734.156,3598.944
2020-05-30 06:30:00+00:00,2798.81,872.926,3671.736
2020-05-30 07:00:00+00:00,2654.104,1213.424,3867.528
2020-05-30 07:30:00+00:00,2570.6,1249.324,3819.924
2020-05-30 08:00:00+00:00,2457.678,1294.396,3752.074
2020-05-30 08:30:00+00:00,2371.1,1411.51,3782.61
2020-05-30 09:00:00+00:00,2413.932,1521.166,3935.098
2020-05-30 09:30:00+00:00,2441.658,1619.068,4060.726
2020-05-30 10:00:00+00:00,2361.114,1694.662,4055.776
2020-05-30 10:30:00+00:00,2263.928,1787.344,4051.272
2020-05-30 11:00:00+00:00,2218.832,1936.03,4154.862
2020-05-30 11:30:00+00:00,2293.304,2013.408,4306.712
2020-05-30 12:00:00+00:00,2301.8,2019.646,4321.446
2020-05-30 12:30:00+00:00,2343.274,2101.134,4444.408
2020-05-30 13:00:00+00:00,2422.39,2183.534,4605.924
2020-05-30 13:30:00+00:00,2508.874,2301.492,4810.366
2020-05-30 14:00:00+00:00,2591.036,2311.486,4902.522
2020-05-30 14:30:00+00:00,2732.206,2221.74,4953.946
2020-05-30 15:00:00+00:00,2855.984,2256.676,5112.66
2020-05-30 15:30:00+00:00,3088.612,2293.326,5381.938
2020-05-30 16:00:00+00:00,3291.874,2381.186,5673.06
2020-05-30 16:30:00+00:00,3469.496,2414.17,5883.666
2020-05-30 17:00:00+00:00,3681.3,2405.39,6086.69
2020-05-30 17:30:00+00:00,3893.036,2361.568,6254.604
2020-05-30 18:00:00+00:00,4148.674,2296.854,6445.528
2020-05-30 18:30:00+00:00,4576.858,2289.572,6866.43
2020-05-30 19:00:00+00:00,4907.02,2239.954,7146.974
2020-05-30 19:30:00+00:00,5134.668,2199.786,7334.454
2020-05-30 20:00:00+00:00,5397.994,2295.832,7693.826
2020-05-30 20:30:00+00:00,5677.516,2406.612,8084.128
2020-05-30 21:00:00+00:00,5831.66,2479.416,8311.076
2020-05-30 21:30:00+00:00,5895.174,2498.45,8393.624
2020-05-30 22:00:00+00:00,5901.664,2565.382,8467.046
2020-05-30 22:30:00+00:00,5815.65,2625.92,8441.57
2020-05-30 23:00:00+00:00,5585.474,2616.508,8201.982
2020-05-30 23:30:00+00:00,5308.182,2641.534,7949.716
2020-05-31 00:00:00+00:00,4973.454,2592.448,7565.902
2020-05-31 00:30:00+00:00,4625.412,2392.376,7017.788
2020-05-31 01:00:00+00:00,4298.548,2430.248,6728.796
2020-05-31 01:30:00+00:00,4100.45,2412.63,6513.08
2020-05-31 02:00:00+00:00,3911.088,2423.05,6334.138
2020-05-31 02:30:00+00:00,3686.94,2363.094,6050.034
2020-05-31 03:00:00+00:00,3636.562,2371.774,6008.336
2020-05-31 03:30:00+00:00,3540.482,2351.736,5892.218
2020-05-31 04:00:00+00:00,3425.41,2151.7,5577.11
2020-05-31 04:30:00+00:00,3219.504,2103.336,5322.84
2020-05-31 05:00:00+00:00,2935.772,1977.294,4913.066
2020-05-31 05:30:00+00:00,2748.218,1848.89,4597.108
2020-05-31 06:00:00+00:00,2658.522,1706.462,4364.984
2020-05-31 06:30:00+00:00,2685.836,1666.466,4352.302
2020-05-31 07:00:00+00:00,2783.364,1675.118,4458.482
2020-05-31 07:30:00+00:00,2653.262,1708.168,4361.43
2020-05-31 08:00:00+00:00,2529.008,1836.3,4365.308
2020-05-31 08:30:00+00:00,2374.654,1884.076,4258.73
2020-05-31 09:00:00+00:00,2235.046,1816.63,4051.676
2020-05-31 09:30:00+00:00,2053.134,1721.962,3775.096
2020-05-31 10:00:00+00:00,1846.01,1675.84,3521.85
2020-05-31 10:30:00+00:00,1683.412,1670.38,3353.792
2020-05-31 11:00:00+00:00,1509.666,1625.86,3135.526
2020-05-31 11:30:00+00:00,1628.662,1524.638,3153.3
2020-05-31 12:00:00+00:00,1755.748,1546.518,3302.266
2020-05-31 12:30:00+00:00,1918.214,1619.11,3537.324
2020-05-31 13:00:00+00:00,2000.556,1644.56,3645.116
2020-05-31 13:30:00+00:00,2213.864,1673.888,3887.752
2020-05-31 14:00:00+00:00,2373.332,1671.91,4045.242
2020-05-31 14:30:00+00:00,2577.94,1651.224,4229.164
2020-05-31 15:00:00+00:00,2647.218,1576.568,4223.786
2020-05-31 15:30:00+00:00,2636.936,1488.078,4125.014
2020-05-31 16:00:00+00:00,2736.984,1402.264,4139.248
2020-05-31 16:30:00+00:00,2906.96,1374.86,4281.82
2020-05-31 17:00:00+00:00,2910.448,1341.288,4251.736
2020-05-31 17:30:00+00:00,2943.86,1281.056,4224.916
2020-05-31 18:00:00+00:00,3003.472,1244.37,4247.842
2020-05-31 18:30:00+00:00,3250.61,1202.53,4453.14
2020-05-31 19:00:00+00:00,3505.368,1166.9,4672.268
2020-05-31 19:30:00+00:00,3820.144,1140.482,4960.626
2020-05-31 20:00:00+00:00,4207.238,1155.024,5362.262
2020-05-31 20:30:00+00:00,4600.458,1206.512,5806.97
2020-05-31 21:00:00+00:00,5055.612,1239.292,6294.904
2020-05-31 21:30:00+00:00,5275.826,1213.332,6489.158
2020-05-31 22:00:00+00:00,5102.104,1148.852,6250.956
2020-05-31 22:30:00+00:00,4863.966,1067.954,5931.92
2020-05-31 23:00:00+00:00,4586.684,932.84,5519.524
2020-05-31 23:30:00+00:00,4438.494,968.32,5406.814
2020-06-01 00:00:00+00:00,4296.23,933.184,5229.414
2020-06-01 00:30:00+00:00,4117.606,873.14,4990.746
2020-06-01 01:00:00+00:00,3800.396,788.016,4588.412
2020-06-01 01:30:00+00:00,3572.14,754.45,4326.59
2020-06-01 02:00:00+00:00,3356.878,736.654,4093.532
2020-06-01 02:30:00+00:00,3111.778,709.378,3821.156
2020-06-01 03:00:00+00:00,2956.048,683.02,3639.068
2020-06-01 03:30:00+00:00,2778.466,654.45,3432.916
2020-06-01 04:00:00+00:00,2592.694,612.604,3205.298
2020-06-01 04:30:00+00:00,2432.022,378.342,2810.364
2020-06-01 05:00:00+00:00,2376.152,267.392,2643.544
2020-06-01 05:30:00+00:00,2281.63,252.128,2533.758
2020-06-01 06:00:00+00:00,2122.768,222.018,2344.786
2020-06-01 06:30:00+00:00,1898.73,188.43,2087.16
2020-06-01 07:00:00+00:00,1758.166,176.316,1934.482
2020-06-01 07:30:00+00:00,1703.21,169.976,1873.186
2020-06-01 08:00:00+00:00,1518.434,168.502,1686.936
2020-06-01 08:30:00+00:00,1641.514,184.502,1826.016
2020-06-01 09:00:00+00:00,1803.154,187.194,1990.348
2020-06-01 09:30:00+00:00,1821.046,205.196,2026.242
2020-06-01 10:00:00+00:00,1738.262,196.958,1935.22
2020-06-01 10:30:00+00:00,1645.824,214.306,1860.13
2020-06-01 11:00:00+00:00,1577.904,231.736,1809.64
2020-06-01 11:30:00+00:00,1505.49,250.55,1756.04
2020-06-01 12:00:00+00:00,1584.584,262.546,1847.13
2020-06-01 12:30:00+00:00,1778.314,257.528,2035.842
2020-06-01 13:00:00+00:00,2050.048,263.88,2313.928
2020-06-01 13:30:00+00:00,2293.188,304.67,2597.858
2020-06-01 14:00:00+00:00,2313.056,317.52,2630.576
2020-06-01 14:30:00+00:00,2268.844,339.45,2608.294
2020-06-01 15:00:00+00:00,2303.576,343.618,2647.194
2020-06-01 15:30:00+00:00,2438.068,376.294,2814.362
2020-06-01 16:00:00+00:00,2460.68,425.386,2886.066
2020-06-01 16:30:00+00:00,2412.412,450.648,2863.06
2020-06-01 17:00:00+00:00,2415.592,415.852,2831.444
2020-06-01 17:30:00+00:00,2416.232,410.394,2826.626
2020-06-01 18:00:00+00:00,2408.178,401.702,2809.88
2020-06-01 18:30:00+00:00,2537.79,381.484,2919.274
2020-06-01 19:00:00+00:00,2797.844,348.478,3146.322
2020-06-01 19:30:00+00:00,2879.704,325.74,3205.444
2020-06-01 20:00:00+00:00,2986.422,314.686,3301.108
2020-06-01 20:30:00+00:00,2948.346,267.266,3215.612
2020-06-01 21:00:00+00:00,2626.446,247.11,2873.556
2020-06-01 21:30:00+00:00,2431.436,233.366,2664.802
2020-06-01 22:00:00+00:00,2204.332,253.37,2457.702
2020-06-01 22:30:00+00:00,1916.17,249.618,2165.788
2020-06-01 23:00:00+00:00,1532.668,208.914,1741.582
2020-06-01 23:30:00+00:00,1205.482,185.818,1391.3
2020-06-02 00:00:00+00:00,1097.776,169.146,1266.922
2020-06-02 00:30:00+00:00,983.682,154.794,1138.476
2020-06-02 01:00:00+00:00,956.308,140.966,1097.274
2020-06-02 01:30:00+00:00,981.454,200.468,1181.922
2020-06-02 02:00:00+00:00,973.466,303.978,1277.444
2020-06-02 02:30:00+00:00,935.186,252.69,1187.876
2020-06-02 03:00:00+00:00,819.914,211.028,1030.942
2020-06-02 03:30:00+00:00,715.738,209.552,925.29
2020-06-02 04:00:00+00:00,682.436,176.764,859.2
2020-06-02 04:30:00+00:00,648.642,178.172,826.814
2020-06-02 05:00:00+00:00,636.492,218.566,855.058
2020-06-02 05:30:00+00:00,603.716,178.53,782.246
2020-06-02 06:00:00+00:00,596.6,207.624,804.224
2020-06-02 06:30:00+00:00,564.104,193.738,757.842
2020-06-02 07:00:00+00:00,523.902,157.142,681.044
2020-06-02 07:30:00+00:00,544.974,163.404,708.378
2020-06-02 08:00:00+00:00,495.646,196.932,692.578
2020-06-02 08:30:00+00:00,396.46,179.794,576.254
2020-06-02 09:00:00+00:00,350.094,161.156,511.25
2020-06-02 09:30:00+00:00,359.232,133.72,492.952
2020-06-02 10:00:00+00:00,373.334,142.288,515.622
2020-06-02 10:30:00+00:00,368.782,138.878,507.66
2020-06-02 11:00:00+00:00,361.31,202.824,564.134
2020-06-02 11:30:00+00:00,342.062,249.006,591.068
2020-06-02 12:00:00+00:00,338.826,262.01,600.836
2020-06-02 12:30:00+00:00,334.386,276.27,610.656
2020-06-02 13:00:00+00:00,368.11,290.066,658.176
2020-06-02 13:30:00+00:00,423.156,366.992,790.148
2020-06-02 14:00:00+00:00,464.154,391.966,856.12
2020-06-02 14:30:00+00:00,475.946,443.234,919.18
2020-06-02 15:00:00+00:00,515.582,508.592,1024.174
2020-06-02 15:30:00+00:00,588.01,606.678,1194.688
2020-06-02 16:00:00+00:00,578.402,687.396,1265.798
2020-06-02 16:30:00+00:00,528.584,793.226,1321.81
2020-06-02 17:00:00+00:00,494.092,977.842,1471.934
2020-06-02 17:30:00+00:00,464.068,1139.092,1603.16
2020-06-02 18:00:00+00:00,433.498,1418.864,1852.362
2020-06-02 18:30:00+00:00,415.592,1609.526,2025.118
2020-06-02 19:00:00+00:00,354.99,1615.414,1970.404
2020-06-02 19:30:00+00:00,354.392,1636.292,1990.684
2020-06-02 20:00:00+00:00,380.866,1742.658,2123.524
2020-06-02 20:30:00+00:00,458.76,1754.906,2213.666
2020-06-02 21:00:00+00:00,488.042,1713.836,2201.878
2020-06-02 21:30:00+00:00,500.49,1658.97,2159.46
2020-06-02 22:00:00+00:00,431.08,1812.804,2243.884
2020-06-02 22:30:00+00:00,401.306,2005.506,2406.812
2020-06-02 23:00:00+00:00,367.722,2282.77,2650.492
2020-06-02 23:30:00+00:00,498.046,2797.352,3295.398
2020-06-03 00:00:00+00:00,744.876,3096.644,3841.52
2020-06-03 00:30:00+00:00,924.1,3244.26,4168.36
2020-06-03 01:00:00+00:00,1205.996,3283.886,4489.882
2020-06-03 01:30:00+00:00,1226.428,3318.664,4545.092
2020-06-03 02:00:00+00:00,1016.746,3437.418,4454.164
2020-06-03 02:30:00+00:00,837.788,3617.812,4455.6
2020-06-03 03:00:00+00:00,771.644,3584.486,4356.13
2020-06-03 03:30:00+00:00,903.918,3563.346,4467.264
2020-06-03 04:00:00+00:00,985.608,3783.052,4768.66
2020-06-03 04:30:00+00:00,1530.46,3766.396,5296.856
2020-06-03 05:00:00+00:00,2054.248,3486.338,5540.586
2020-06-03 05:30:00+00:00,2292.36,3399.414,5691.774
2020-06-03 06:00:00+00:00,2317.88,3584.712,5902.592
2020-06-03 06:30:00+00:00,2409.52,3589.692,5999.212
2020-06-03 07:00:00+00:00,3002.892,3609.328,6612.22
2020-06-03 07:30:00+00:00,3232.648,3606.808,6839.456
2020-06-03 08:00:00+00:00,3247.564,3696.968,6944.532
2020-06-03 08:30:00+00:00,3246.274,3494.194,6740.468
2020-06-03 09:00:00+00:00,3348.456,3282.778,6631.234
2020-06-03 09:30:00+00:00,3345.362,2955.78,6301.142
2020-06-03 10:00:00+00:00,3388.088,2718.78,6106.868
2020-06-03 10:30:00+00:00,3563.426,2480.262,6043.688
2020-06-03 11:00:00+00:00,3645.14,2205.474,5850.614
2020-06-03 11:30:00+00:00,3790.882,2032.822,5823.704
2020-06-03 12:00:00+00:00,3863.952,2015.734,5879.686
2020-06-03 12:30:00+00:00,3852.826,1949.952,5802.778
2020-06-03 13:00:00+00:00,3800.148,1917.408,5717.556
2020-06-03 13:30:00+00:00,3725.252,1839.756,5565.008
2020-06-03 14:00:00+00:00,3688.356,1699.922,5388.278
2020-06-03 14:30:00+00:00,3857,1526.146,5383.146
2020-06-03 15:00:00+00:00,4179.236,1503.622,5682.858
2020-06-03 15:30:00+00:00,4180.852,1525.808,5706.66
2020-06-03 16:00:00+00:00,4325.726,1433.958,5759.684
2020-06-03 16:30:00+00:00,4361.706,1425.254,5786.96
2020-06-03 17:00:00+00:00,4632.454,1400.328,6032.782
2020-06-03 17:30:00+00:00,4722.492,1210.852,5933.344
2020-06-03 18:00:00+00:00,4954.92,1104.068,6058.988
2020-06-03 18:30:00+00:00,5149.346,1019.284,6168.63
2020-06-03 19:00:00+00:00,5238.54,983.95,6222.49
2020-06-03 19:30:00+00:00,5323.508,861.304,6184.812
2020-06-03 20:00:00+00:00,5357.406,776.91,6134.316
2020-06-03 20:30:00+00:00,5263.554,673.336,5936.89
2020-06-03 21:00:00+00:00,5423.076,555.104,5978.18
2020-06-03 21:30:00+00:00,5580.954,448.322,6029.276
2020-06-03 22:00:00+00:00,5345.272,398.46,5743.732
2020-06-03 22:30:00+00:00,5066.846,405.826,5472.672
2020-06-03 23:00:00+00:00,4836.518,346.334,5182.852
2020-06-03 23:30:00+00:00,4622.382,363.96,4986.342
2020-06-04 00:00:00+00:00,4375.458,356.208,4731.666
2020-06-04 00:30:00+00:00,4227.894,302.394,4530.288
2020-06-04 01:00:00+00:00,4129.022,316.394,4445.416
2020-06-04 01:30:00+00:00,4313.244,315.782,4629.026
2020-06-04 02:00:00+00:00,4443.634,273.186,4716.82
2020-06-04 02:30:00+00:00,4525.654,262.018,4787.672
2020-06-04 03:00:00+00:00,4717.724,288.812,5006.536
2020-06-04 03:30:00+00:00,4963.642,312.54,5276.182
2020-06-04 04:00:00+00:00,5050.052,272.148,5322.2
2020-06-04 04:30:00+00:00,5263.266,282.88,5546.146
2020-06-04 05:00:00+00:00,5542.936,262.022,5804.958
2020-06-04 05:30:00+00:00,5731.912,218.74,5950.652
2020-06-04 06:00:00+00:00,5853.078,165.798,6018.876
2020-06-04 06:30:00+00:00,5648.908,134.456,5783.364
2020-06-04 07:00:00+00:00,5621.652,120.206,5741.858
2020-06-04 07:30:00+00:00,5605.044,168.262,5773.306
2020-06-04 08:00:00+00:00,5378.506,210.352,5588.858
2020-06-04 08:30:00+00:00,5002.38,237.632,5240.012
2020-06-04 09:00:00+00:00,4705.89,217.634,4923.524
2020-06-04 09:30:00+00:00,4573.024,258.466,4831.49
2020-06-04 10:00:00+00:00,4179.664,331.748,4511.412
2020-06-04 10:30:00+00:00,3917.886,353.124,4271.01
2020-06-04 11:00:00+00:00,3814.16,486.77,4300.93
2020-06-04 11:30:00+00:00,3651.42,556.286,4207.706
2020-06-04 12:00:00+00:00,3325.996,627.36,3953.356
2020-06-04 12:30:00+00:00,3398.982,835.358,4234.34
2020-06-04 13:00:00+00:00,3185.9,988.454,4174.354
2020-06-04 13:30:00+00:00,2760.052,1170.612,3930.664
2020-06-04 14:00:00+00:00,2649.108,1182.276,3831.384
2020-06-04 14:30:00+00:00,2859.8,1313.648,4173.448
2020-06-04 15:00:00+00:00,2549.578,1450.176,3999.754
2020-06-04 15:30:00+00:00,2605.278,1406.636,4011.914
2020-06-04 16:00:00+00:00,2601.78,1540.76,4142.54
2020-06-04 16:30:00+00:00,2388.252,1601.262,3989.514
2020-06-04 17:00:00+00:00,2350.274,1637.05,3987.324
2020-06-04 17:30:00+00:00,2469.574,1709.162,4178.736
2020-06-04 18:00:00+00:00,2728.932,1677.128,4406.06
2020-06-04 18:30:00+00:00,2730.812,1644.608,4375.42
2020-06-04 19:00:00+00:00,2632.098,1568.004,4200.102
2020-06-04 19:30:00+00:00,2683.794,1700.796,4384.59
2020-06-04 20:00:00+00:00,2592.716,1539.74,4132.456
2020-06-04 20:30:00+00:00,2482.424,1700.968,4183.392
2020-06-04 21:00:00+00:00,2574.356,1648.924,4223.28
2020-06-04 21:30:00+00:00,2655.738,1595.316,4251.054
2020-06-04 22:00:00+00:00,2844.442,1398.75,4243.192
2020-06-04 22:30:00+00:00,3025.904,1255.608,4281.512
2020-06-04 23:00:00+00:00,3151.306,1058.676,4209.982
2020-06-04 23:30:00+00:00,3239.894,1091.604,4331.498
2020-06-05 00:00:00+00:00,3203.14,1239.97,4443.11
2020-06-05 00:30:00+00:00,3312.178,1223.232,4535.41
2020-06-05 01:00:00+00:00,3314.49,1294.042,4608.532
2020-06-05 01:30:00+00:00,3263.55,1448.884,4712.434
2020-06-05 02:00:00+00:00,3499.062,1566.834,5065.896
2020-06-05 02:30:00+00:00,3645.358,1773.546,5418.904
2020-06-05 03:00:00+00:00,3747.3,2068.32,5815.62
2020-06-05 03:30:00+00:00,4029.426,2160.64,6190.066
2020-06-05 04:00:00+00:00,3906.916,2296.654,6203.57
2020-06-05 04:30:00+00:00,4248.6,2608.252,6856.852
2020-06-05 05:00:00+00:00,4811.218,2696.82,7508.038
2020-06-05 05:30:00+00:00,5028.998,2958.354,7987.352
2020-06-05 06:00:00+00:00,5543.174,3063.272,8606.446
2020-06-05 06:30:00+00:00,5787.356,3214.326,9001.682
2020-06-05 07:00:00+00:00,5914.99,3401.216,9316.206
2020-06-05 07:30:00+00:00,6076.06,3438.976,9515.036
2020-06-05 08:00:00+00:00,6116.946,3307.47,9424.416
2020-06-05 08:30:00+00:00,6373.45,3349.752,9723.202
2020-06-05 09:00:00+00:00,6627.18,3270.978,9898.158
2020-06-05 09:30:00+00:00,6796.186,3406.414,10202.6
2020-06-05 10:00:00+00:00,7020.274,3451.976,10472.25
2020-06-05 10:30:00+00:00,7027.012,3511.07,10538.082
2020-06-05 11:00:00+00:00,6760.256,3541.91,10302.166
2020-06-05 11:30:00+00:00,6499.36,3682.564,10181.924
2020-06-05 12:00:00+00:00,6017.464,3588.47,9605.934
2020-06-05 12:30:00+00:00,5831.362,3474.516,9305.878
2020-06-05 13:00:00+00:00,5549.222,3478.938,9028.16
2020-06-05 13:30:00+00:00,5312.86,3385.316,8698.176
2020-06-05 14:00:00+00:00,5670.742,3212.088,8882.83
2020-06-05 14:30:00+00:00,5466.198,3055.72,8521.918
2020-06-05 15:00:00+00:00,5287.504,2998.972,8286.476
2020-06-05 15:30:00+00:00,5015.33,3014.502,8029.832
2020-06-05 16:00:00+00:00,5131.206,3050.49,8181.696
2020-06-05 16:30:00+00:00,5344.836,3041.048,8385.884
2020-06-05 17:00:00+00:00,5113.878,2910.91,8024.788
2020-06-05 17:30:00+00:00,4863.092,2828.128,7691.22
2020-06-05 18:00:00+00:00,5264.86,2746.574,8011.434
2020-06-05 18:30:00+00:00,5428.358,2631.858,8060.216
2020-06-05 19:00:00+00:00,5682.35,2598.67,8281.02
2020-06-05 19:30:00+00:00,5681.134,2529.066,8210.2
2020-06-05 20:00:00+00:00,5804.49,2457.706,8262.196
2020-06-05 20:30:00+00:00,6086.454,2320.502,8406.956
2020-06-05 21:00:00+00:00,6293.054,2258.632,8551.686
2020-06-05 21:30:00+00:00,6969.846,2233.898,9203.744
2020-06-05 22:00:00+00:00,7675.79,2202.4,9878.19
2020-06-05 22:30:00+00:00,7918.526,2191.988,10110.514
2020-06-05 23:00:00+00:00,7774.238,2061.812,9836.05
2020-06-05 23:30:00+00:00,7856.382,1945.472,9801.854
2020-06-06 00:00:00+00:00,7916.066,1874.39,9790.456
2020-06-06 00:30:00+00:00,7902.884,1834.634,9737.518
2020-06-06 01:00:00+00:00,7792.414,1745.434,9537.848
2020-06-06 01:30:00+00:00,8022.406,1756.98,9779.386
2020-06-06 02:00:00+00:00,8153.132,1734.67,9887.802
2020-06-06 02:30:00+00:00,8010.404,1652.662,9663.066
2020-06-06 03:00:00+00:00,7864.608,1802.082,9666.69
2020-06-06 03:30:00+00:00,7755.6,1606.404,9362.004
